Manjaly J.S.,SCOPUS,School of Computing Science and Engineering VIT Chennai Campus Chennai India
Sevak T.,SCOPUS,Lect. IET DAVV Indore India
Srinivas^ Y.,SCOPUS,Department of IT GITAM University Visakhapatnam India
Velasco^ Luis,SCOPUS,Optical Communications Group (GCO) Universitat Politècnica de Catalunya (UPC) Barcelona Spain
Shafi^ Qaisar,SCOPUS,National University of Sciences and Technology (NUST) Islamabad Pakistan
Johnson^ Colin Graeme,SCOPUS,University of Kent United Kingdom
Qin^ Xiao,SCOPUS,Department of Computer Science and Software Engineering in Auburn University Auburn AL 36849-5347 United States
Flores P.,SCOPUS,Escuela Politécnica Nacional Quito Ecuador
Kumar Sarma^ Kandarpa,SCOPUS,Department of Electronics and Communication Technology Gauhati University Guwahati Assam  781014 India
Nicolle^ Christophe,SCOPUS,Univ. Bourgogne Franche-Comté France
Sambhu R.,SCOPUS,Home Depot Online Technology Smyrna GA United States
Upadhyay B.R.,SCOPUS,Dept of Computer Science and Engineering Amrita School of Engineering Amrita University India
Jain^ Sanjay Kumar,SCOPUS,Department of Computer Engineering National Institute of Technology Kurukshetra Haryana 136119 India
Bharati R.,SCOPUS,Dr. D.Y. Patil Institute of Technologies Pune India
Kim^ Soongohn,SCOPUS,Dept. of Computer and Game Engineering Joongbu University32713 South Korea
Srinivasan^ Sujatha,SCOPUS,Dept. of Information Technology School of Computing Sciences VISTAS Pallavaram Chennai India
Condie T.,SCOPUS,University of California at Los Angeles United States
Kasi Visweswara Rao S.V.,SCOPUS,Department of Computer Science Indian Institute of Technology Hyderabad India
Vaca M.,SCOPUS,Department of Economics and Finance Miguel Hernandez University of Elche Spain
Vertakova^ Yulia Vladimirovna,SCOPUS,Southwest State University Kursk Russian Federation
Kacem^ Ahmed Hadj,SCOPUS,ReDCAD Lab University of Sfax Tunisia Tunisia
J̃ohn^ Lizy Kurian,SCOPUS,University of Texas at Austin United States
Tayde V.D.,SCOPUS,Maulana Azad National Institute of Technology Bhopal 462003 India
Tendel J.,SCOPUS,DFN-Verein e.V. Alexanderplatz 1 Berlin 10178 Germany GÉANT Association Germany
Xie D.,SCOPUS,College of Electrical and Information Engineering Chongqing University of Science and Technology Chongqing China
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University 194 Xuefu Road Harbin Heilongjiang China Key Laboratory of Cardiovascular Medicine Research Harbin Medical University Ministry of Education Harbin 150081 China
Moon^ Daeseop,SCOPUS,Korea Railroad Research Institute Uiwang-si Gyeonggi-do  16105 South Korea
Moon^ Daeseop,SCOPUS,Korea Railroad Research Institute Uiwang-si Gyeonggi-do  16105 South Korea
Panda S.S.,SCOPUS,Department of Computer Science and Engineering IIIT Bhubaneswar India
Gokhale^ Anu A.,SCOPUS,Illinois State University United States
Gugulothu^ Narsimha,SCOPUS,JNTUHCES Sultanpur Sangareddy Telangana 502273 India
McCullogh P.,SCOPUS,CGE Risk Vlietweg 17v Leidschendam 2266 KA Netherlands
Kim^ Jeong-joon,SCOPUS,Department of Computer Science & Engineering Korea Polytechnic University Siheung-si Gyeonggi-do  15073 South Korea
Bahaj^ Mohamed,SCOPUS,LITENN Laboratory FST of Settat University of Hassan 1st Morocco
Lu^ Wei D.,SCOPUS,Electrical Engineering and Computer Science University of Michigan Ann Arbor MI United States
Velasco^ Luis,SCOPUS,Optical Communications Group (GCO) Universitat Politècnica de Catalunya (UPC) Barcelona Spain
Saritha^ Sarala Jessica,SCOPUS,Computer Science and Engineering JNTUACEP Pulivendula Andhra Pradesh India
Joseph^ Shelbi,SCOPUS,Dept. of I.T SOE CUSAT Kochi India
Lugovic^ Sime,SCOPUS,Department of Tourism and Communication Studies University of Zadar Zadar Croatia
Kim^ Joonghoon,SCOPUS,School of Civil Environmental and Architectural Engineering Korea University Seoul South Korea
Sahingoz^ Ozgur Koray,SCOPUS,Computer Engineering Department Istanbul Kultur University Istanbul 34158 Turkey
Hossin^ Md Altab,SCOPUS,Department of Information Management and Ecommerce University of Electronic Science and Technology of China Chengdu China
Yamagiwa^ Shin'ichi,SCOPUS,Department of Computer Science Faculty of Engineering Information and Systems University of Tsukuba 1-1-1 Tennodai Tsukuba Ibaraki 305-8573 Japan
Espejo R.,SCOPUS,Syncho Research Lincoln United Kingdom
Qin^ Xiao,SCOPUS,Department of Computer Science and Software Engineering in Auburn University C-Auburn AB  36849-5347 Canada
Haas^ Georg,SCOPUS,Center for Technology and Transfer (ZTT) Worms University of Applied Sciences Worms Germany
Potapenko^ Liudmyla,SCOPUS,Banking University Cherkasy Institute Chornovil str. 164 Cherkasy Ukraine
Milutinovic^ Veljko,SCOPUS,Academia Europaea Serbian Academy of Engineering Advisory Board of the Vienna Congress COMSULT Scientific Advisory Board of Maxeler Technologies Austria
Khurana N.,SCOPUS,Department of Applied Mathematics Delhi Technological University Delhi India
Indriani R.,SCOPUS,BPS-Statistics Indonesia Directorate of Finance Information Technology Tourism Statistics Indonesia
Ball^ Frank,SCOPUS,Frank Consulting Oxford United Kingdom
Ziyati^ Elhoussaine,SCOPUS,RITM Laboratory Computer Science and Networks Team ENSEM-ESTC-UH2C Casablanca Morocco
Venkatasubramanian^ Nalini,SCOPUS,Department of Computer Science University of California Irvine CA United States
Rajeswari K.,SCOPUS,Dept. of Computer Engineering Pimpri Chinchwad College of Engineering Nigadi Pune India
Skarmeta^ Antonio F.,SCOPUS,Department of Information Communication Engineering Univeristy of Murcia Murcia Spain
Abdul-Jabbar Mohammed^ Ali,SCOPUS,Faculty of Information and Communications Technology UniversitiTeknikal Malaysia Melaka Durian Tunggal Hang Tuah Jaya Melaka  76100 Malaysia
Elmahalawy^ Ahmed Mustafa,SCOPUS,Faculty of Electronic Engineering Menoufia University Al Minufya Egypt
Lee^ Jaekwang,SCOPUS,Hannam University Daejeon Daejeon South Korea
Babu G.R.M.,SCOPUS,Department of IT RVR and JC College of Engineering Guntur 522510 India
Hung^ Patrick C.K.,SCOPUS,Faculty of Business and IT University of Ontario Institute of Technology Canada
Solar M.,SCOPUS,Universidad Tecnica Federico Santa Maria Santiago Chile
Deka^ Ganesh Chandra,SCOPUS,General of Training in the Indian government’s Ministry of Skill Development and Entrepreneurship India
Foufi^ Vasiliki,SCOPUS,Service des sciences de l'information médicale HUG Genève 14 1211 Switzerland Université de Genève Genève 4 1211 Switzerland
Radic D.,SCOPUS,Codaxy LLC Banja Luka 78000 Bosnia and Herzegovina
Zaniolo^ Carlo,SCOPUS,University of California Los Angeles CA United States
Deepa^ G.,SCOPUS,Department of Computer Science and IT School of Arts and Sciences Amrita University Kochi India
Rodrigues^ Joel J.P.C.,SCOPUS,National Institute of Telecommunications (Inatel) Santa Rita do Sapucaí Brazil Instituto de Telecomunicações Lisbon Portugal ITMO University St. Petersburg Russian Federation University of Fortaleza (UNIFOR) Fortaleza Brazil
Mudunuri^ Suresh B.,SCOPUS,Sagi Ramakrishnam Raju Engineering College Bhimavaram 534204 India
Khare^ Nilay,SCOPUS,Department of Computer Science & Engineering MANIT Bhopal 462001 India
Chakrabarti^ Satyajit,SCOPUS,University of Engineering and Management Kolkata India
Gupta M.,SCOPUS,Malaviya National Institute of Technology Department of Computer Science Engineering Jaipur India
Solanki^ Arun,SCOPUS,Gautam Budhha University Greater Noida Dept. of ICT (CS) India
Jain^ Vinay Kumar,SCOPUS,Manav Rachna International Institute of Research and Studies Department of Computer Science and Engineering Faridabad Haryana India Accendere Knowledge Management Services Pvt. Ltd. India
Yu^ Qi,SCOPUS,College of Computing and Information Sciences Rochester Institute of Technology 102 Lomb Memorial Drive Rochester NY  14623-5608 United States
Jiang^ Wei,SCOPUS,Southeast University Nanjing China
Furtado^ Pedro,SCOPUS,Department of Computer Sciences University of Coimbra Coimbra Portugal
Li^ Ye,SCOPUS,Qilu University of Technology (Shandong Academy of Sciences) Shandong provincial Key Laboratory of Computer Network China
Bhasaha N.,SCOPUS,Dept. of CSE VIT Bengaluru India
Kupfer A.,SCOPUS,Otto-Friedrich University Bamberg Germany
Vasin^ Sergey Mikhailovich,SCOPUS,Penza State University Penza Russian Federation
Rajeswari K.,SCOPUS,Department of Computer Pimpri Chinchwad College of Engineering Pune India
Rajeswari K.,SCOPUS,Dept. of Computer Engineering PCCoE Nigdi Pune India
Park^ Jeongmin,SCOPUS,Department of Computer Engineering Korea Polytechnic University 237 Sangidaehak-ro Siheung-siAuthor Gyeonggi-do 15073 South Korea
Vicens R.,SCOPUS,Blueliv Leap in Value Barcelona Spain
Kwon J.-W.,SCOPUS,Neuro-Oncology Clinic National Cancer Center Goyang South Korea
Vyshnav P.,SCOPUS,Department of Computer Science & Engineering Institute of Aeronautical Engineering Hyderabad India
Petek^ Josef,SCOPUS,VTU Energy GmbH Raaba-Grambach Styria Austria
Ahmad^ Mudassar,SCOPUS,Department of Computer Science National Textile University Faisalabad Pakistan
Lim^ Yun-sik,SCOPUS,Department of Electrical Engineering Yeoju Institute of Technology Yeoju 12652 South Korea
Elahi O.,SCOPUS,Department of Biomedical Engineering Amirkabir University of Technology Tehran 15875-4413 Iran
Patalia^ Tejas P.,SCOPUS,Computer Engineering Department VVP Engineering College Gujarat Technological University Rajkot Gujarat India
Elalami A.,SCOPUS,Department of Mathematics and Computer Science Laboratory of Innovation for New Energy Technologies and Nano-Materials (LITEN) Faculty of Sciences and Techniques Hassan 1st University Settat Morocco
Li^ Zhixiong,SCOPUS,School of Mechanical Materials Mechatronic and Biomedical Engineering University of Wollongong Wollongong NSW  2522 Australia
Sever^ Hayri,SCOPUS,Department of Computer Engineering Hacettepe University Ankara Turkey
Singh^ Shailendra Narayan,SCOPUS,Dept. of Computer Science Engineering Amity University Uttar Pradesh India
Singh^ Shailendra Narayan,SCOPUS,Dept. of Computer Science Engineering Amity University Uttar Pradesh India
Yasuo Ikawa^ Yasuo,SCOPUS,Japan Advanced Institute of Science and Technology School of Knowledge Science Ishikawa Japan
Martins^ Pedro Djacir Escobar,SCOPUS,Department of Computer Sciences Polytechnic Institute of Viseu Viseu Portugal
Gargouri^ Faïez,SCOPUS,MIRACL Laboratory Institute of Computer Science and Multimedia BP 1030 Sfax Tunisia
Bogdanov^ Alexander V.,SCOPUS,Saint Petersburg State University Universitetskii prospekt 35 Petergof Saint Petersburg Russian Federation
Dhanani^ Jenish,SCOPUS,Department of Computer Engineering SVNIT Surat India
Koumpan^ Elizabeth E.,SCOPUS,IBM Corporation Markham Canada
Almomani M.A.,SCOPUS,CIS Department Universiti Teknologi PETRONAS Bandar Seri Iskandar Perak 31570 Malaysia
Despotov^ Bogdan,SCOPUS,CloudSigma Switzerland
Zhong^ Jiaming,SCOPUS,Xiangnan University Chenzhou Hunan 423000 China
He^ Yulin,SCOPUS,College of Computer Science and Software Engineering Shenzhen University Shenzhen Guangdong Province  518060 China
Mathur^ Sunil,SCOPUS,MAIT GGS Indraprastha University Delhi India
Hassenforder M.,SCOPUS,IRIMAS Universite de Haute Alsace Mulhouse France
Falat^ Pawel,SCOPUS,University of Bielsko-Biala Willowa St.2 Bielsko-Biala Poland
Wu^ Xindong,SCOPUS,Mininglamp Software Systems Beijing China Research Institute of Big Knowledge Hefei University of Technology Hefei China
Motwani D.,SCOPUS,ITM University Gwalior Madhya Pradesh India
Mikulecká J.,SCOPUS,Faculty of Informatics and Management University of Hradec Kralove Rokitanskeho 62 Hradec Kralove 50003 Czech Republic
Gridin D.,SCOPUS,Novosibirsk State University JetBrains Research Russian Federation
Bajwa^ Hassan,SCOPUS,Department of Electrical Engineering University of Bridgeport Bridgeport CT  06604 United States
Mehtab Y.,SCOPUS,Computer Engineering Dept. School of Engineering Howard College Campus Durban University of KwaZulu-Natal South Africa
Russo^ Cristiano,SCOPUS,LISSI Laboratory University of Paris-Est Creteil (UPEC) Paris France
Eldawy^ Ahmed,SCOPUS,Dept. of Computer Science University of California Riverside United States
Li P.,SCOPUS,Hebei University of Economics and Business Shijiazhuang 050061 China
Fabian^ Martin,SCOPUS,Department of Electrical Engineering Chalmers University of Technology Göteborg 412 96 Sweden
Shukla^ Shailendra,SCOPUS,Department of Computer Science and Engineering Jaypee University of Information Technology Wakhnaghat India
Liseckiy K.S.,SCOPUS,Samara National Research University Moskovskoe Shosse 34 Samara 443086 Russian Federation
Lee^ Sungju,SCOPUS,Department of Computer Information Science Korea University Sejong 30019 South Korea
Kupriyanov^ Alexander Victorovich,SCOPUS,Samara National Research University Moskovskoye Shosse 34 Samara 443086 Russian Federation IPSI RAS – Branch of the FSRC “Crystallography and Photonics” RAS Molodogvardeyskaya 151 Samara 443001 Russian Federation
Girijamma H.A.,SCOPUS,Visvesvaraya Technological University (VTU) Belgaum and Karnataka India Dept of CSE RNS Institute of Technology Bangalore India
Barberis D.,SCOPUS,University of Genova and INFN Sezione di Genova Genova Italy
Yin P.,SCOPUS,Software School Henan University Kaifeng Henan China
Zhao^ Hui,SCOPUS,Jiangsu High Technology Research Key Laboratory for Wireless Sensor Netwok Nanjing Jiangsu China
Hassan M.S.,SCOPUS,Beijing Institute of Technology School of Computer Science and Technology Beijing China
Xiao Y.,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin Heilongjiang 150081 China
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
Asaad A.,SCOPUS,University of Buckingham Buckingham MK18 1EG United Kingdom
Mathur^ Sunil,SCOPUS,MAIT GGS Indraprastha University Delhi India
Vimala R.,SCOPUS,Department of Computer Science and Engineering AalimmuhammedSalegh College of Engineering Chennai 600055 India
Pasichnyk^ Volodymyr V.,SCOPUS,Information Systems and Networks Department Lviv Polytechnic National University Lviv Ukraine
Batshu S.,SCOPUS,Computer Engineering Dept University of KwaZulu-Natal Durban South Africa
Pérez^ Miguel Villaplana,SCOPUS,Universita di Milano and INFN Via G Celoria 16 Milano I-20133 Italy
Prokoshin F.V.,SCOPUS,Centro Cientifico Tecnológico de Valparaiso-CCTVal Universidad Tecnica Federico Santa Maria Chile
Zanekina D.D.,SCOPUS,Computer Science Department Novosibirsk State Technical University Novosibirsk Russian Federation
Gupta^ Pradeep Kumar,SCOPUS,Department of CSE Jaypee University of Information Technology Solan HP India
Do^ Phuc Thinh,SCOPUS,University of Information Technology (UIT) VNU-HCM Ho Chi Minh City Viet Nam
Ikram^ Nassar,SCOPUS,National University of Sciences and Technology Islamabad Pakistan
Korenkov^ V.,SCOPUS,Laboratory of Information Technologies Joint Institute for Nuclear Research Moscow reg. Dubna Russian Federation
Do^ Phuc Thinh,SCOPUS,University of Information Technology VNU-HCM Viet Nam
Dasgupta R.,SCOPUS,Department of C.S.E NITTTR Kolkata India
Chantal R.,SCOPUS,LRI CNRS Université Paris-Saclay Orsay France
Maslennikov D.L.,SCOPUS,Department of Applied Mathematics and Programming Institute of Natural and Exact Sciences South- Ural State University Chelyabinsk Russian Federation
Florence^ S.,SCOPUS,Computer Science and Engineering Vel Tech Rangarajan Dr. Sagunthala R and D Institute of Science and Technology Avadi Chennai 600062 India
Klevtsova^ Maria,SCOPUS,Southwest State University Kursk Russian Federation
Jaidhar^ C. D.,SCOPUS,Department of Information Technology National Institute of TechnologyKarnataka India
Liang^ Wei,SCOPUS,Key Laboratory of Internet of Things Application Technology of Fujian Province Xiamen University of Technology Xiamen China
Alalade^ A. M.,SCOPUS,Department of Electrical and Information Engineering Covenant University Ota Ogun State Nigeria
Jagannathan^ Sarangapani,SCOPUS,Department of Electrical and Computer Engineering Missouri University of Science and Technology United States
Samaranayake V.A.,SCOPUS,Department of Mathematics and Statistics Missouri University of Science and Technology United States
Villegas-Ch^ W.,SCOPUS,Facultad de Ingenierías y Ciencias Aplicadas Universidad de Las Américas Quito Ecuador
Chung^ Sung-taek,SCOPUS,Department of Computer Engineering Korea Polytechnic University Seoul South Korea
Hyeonsang E.,SCOPUS,Department of Computer Science and Engineering Seoul National University Seoul South Korea
Kim D.-Y.,SCOPUS,Research BISTel Inc. Seoul South Korea Industrial Engineering Seoul National University Seoul South Korea
Sergienko E.S.,SCOPUS,Southern Federal University Krasnodar Russian Federation
Balasundaram^ Sadhu Ramakrishnan,SCOPUS,Department of Computer Applications National Institute of Technology Tiruchirappalli 620015 India
Kitowski^ Jacek,SCOPUS,AGH University of Science and Technology Faculty of Computer Science Electronics and Telecommunications Department of Computer Science al. Adama Mickiewicza 30 Cracow 30-059 Poland
Qin^ Hong,SCOPUS,Stony Brook University (SUNY at Stony Brook) Stony Brook NY  11794-2424 United States
Zuo^ Wangda,SCOPUS,University of Colorado United States
Melnik M.,SCOPUS,ITMO University Saint-Petersburg Russian Federation
Lu C.,SCOPUS,Chenyue Is with Bangkejiaruan Information Technology Ltd. Beijing China
Shahabi^ Cyrus,SCOPUS,Integrated Media Systems Center University of Southern California Los Angeles CA  90089 United States
Siddiqui^ Ghazanfar Farooq,SCOPUS,Department of Computer Science Quaid-i-Azam University Islamabad Pakistan
Lee M.,SCOPUS,Dept. of German Language Literature Yonsei University Seoul South Korea
Harwood^ Aaron,SCOPUS,Dept. of Computing and Information Systems University of Melbourne Australia
Russo^ Cristiano,SCOPUS,LISSI Laboratory University of Paris-Est Creteil (UPEC) France
Fang^ Shih Hau,SCOPUS,Department of Electrical Engineering Yuan Ze University Taiwan MOST Joint Research Center for AI Technology and All Vista Healthcare Taiwan
Yesha Y.,SCOPUS,Computer Science Department University of Maryland Baltimore County (UMBC) Catonsville MD United States
Siddiqui^ Ghazanfar Farooq,SCOPUS,Department of Computer Science Quaid-i-Azam University Islamabad Pakistan
Raza^ Abdur Rehman,SCOPUS,Department of Computer Software Engineering MCS National University of Sciences and Technology Islamabad Pakistan
Sá^ Filipe,SCOPUS,Department of Computer Sciences Polytechnic Institute of Viseu Viseu Portugal
Mehtab Y.,SCOPUS,Computer Engineering Dept. University of KwaZulu-Natal Durban South Africa
Naidoo O.,SCOPUS,Computer Engineering Department University of KwaZulu-Natal Durban South Africa
Chowdhury^ Morshed U.,SCOPUS,Distributed Systems and Internet of Things(DIoT) Research Group Deakin University Geelong Australia
Liu Q.,SCOPUS,Fermilab United States
Ibrahim M.H.,SCOPUS,Department of Information Systems Fayoum University Cairo Egypt
Ghaleb^ Mustafa,SCOPUS,Information and Computer Science Department King Fahd University of Petroleum and Minerals Dhahran Saudi Arabia
EL-SAYED^ Ayman,SCOPUS,Faculty of Electronic Engineering Menoufia University Menoufia Egypt
Geetha^ M.,SCOPUS,Department of Computer Science and Engineering Manipal Institute of Technology Manipal Academy of Higher Education Manipal India
Wang^ Hanxiao,SCOPUS,National Engineering Laboratory for Electric Vehicles School of Mechanical Engineering Beijing Institute of Technology Beijing 100081 China
Kuniachan H.,SCOPUS,Rajagiri School of Engineering and Technology Kakkanad Kerala India
Huang^ Zhiwei,SCOPUS,HIT Center for Life Sciences School of Life Science and Technology Harbin Institute of Technology Harbin 150080 China
Kounte^ Manjunath R.,SCOPUS,REVA University School of Electronics and Communication Engineering Bengaluru 560064 India
Lee I.W.,SCOPUS,Department of Otorhinolaryngology-Head and Neck Surgery Pusan National University College of Medicine Pusan National University Yangsan Hospital Yangsan South Korea
Gräbel^ Stefan,SCOPUS,Klinik für Hals-Nasen- Nd Ohrenheilkunde CVK Klinik und Poliklinik für Hals- Nasen Ohrenheilkunde CCM Charité Universitätsmedizin Berlin Germany
Hamidi^ Hodjat,SCOPUS,Dept. of Information Technology Faculty of Industrial Engineering K. N. Toosi University of Technology Iran
Fayyazi M.,SCOPUS,Department of Human Resource Management University of Tehran Iran
Chesler E.J.,SCOPUS,Jackson Laboratory Bar Harbor ME United States Jackson Laboratory Nathan Shock Center of Excellence in the Basic Biology of Aging Jackson Laboratory Bar Harbor ME United States
EL-SAYED^ Ayman,SCOPUS,Faculty of Electronic Engineering Menoufia University Menoufia Egypt
Venkatasubbu^ Pattabiraman,SCOPUS,Vellore Institute of Technology Kelambakam-vandalur Road Chennai 600127 India
Sá^ Filipe,SCOPUS,Department of Computer Sciences Polytechnic Institute of Viseu Viseu Portugal Câmara Municipal de Penacova Penacova Portugal
Shrivastava V.,SCOPUS,Department of CS IT Arya College of Engineering IT India
Putra H.,SCOPUS,Faculty of Information Technology Andalas University Indonesia
Geetha^ M.,SCOPUS,Department of Computer Science and Engineering Manipal Institute of Technology Manipal Academy of Higher Education Manipal India
Leontyev E.,SCOPUS,Southwest State University Department of Regional Economics and Management Russian Federation
Plà-Aragonès L.M.,SCOPUS,University of Lleida Dep. Mathematics Spain
Senner^ Ivo,SCOPUS,Fraunhofer Institute for Computer Graphics Research IGD Darmstadt Germany Technische Universität Darmstadt Darmstadt Germany
Dhavachelvan^ P.,SCOPUS,Department of Computer Science Pondicherry University Puducherry India
Andrade^ Carina Sofia,SCOPUS,ALGORITMI Research Centre University of Minho Guimarães Portugal
Oviedo Bayas^ Byron,SCOPUS,Facultad de Ciencias de la Ingeniería Universidad Técnica Estatal de Quevedo Quevedo 120508 Ecuador
Jarusawat P.,SCOPUS,Department of Library and Information Science Chiang Mai University Chiang Mai Thailand
Kavya J.,SCOPUS,Dept. of CSE RRCE Bangalore 74 India
Chen L.,SCOPUS,Department of Computer Science and Information Technology University of the District of Columbia Washington DC  20008 United States
Bhyrapuneni S.,SCOPUS,Department of Information Technology PACE Institute of Technology & Sciences India
Stepanov A.V.,SCOPUS,Federal budget educational institution of higher education Kemerovo State University Kemerovo Russian Federation
Bagwan^ Aliakbar B.,SCOPUS,Computer Engg. Dept RSCOE Tathwade Pune India
Kumar S.,SCOPUS,Research and Development Thiruvananthapuram Kerala 695 581 India
Tzacheva^ Angelina A.,SCOPUS,University of North Carolina at Charlotte Charlotte NC United States
Han^ Yinhe,SCOPUS,State Key Laboratory of Computer Architecture Institute of Computing Technology Chinese Academy of Sciences China
Heo^ Tae-young,SCOPUS,Department of Information Statistics Chungbuk National University CheongJu South Korea
Nagarajan^ K. K.,SCOPUS,SSN College of Engineering KalavakkamTamil Nadu India
Ionescu^ Sorin Cristian,SCOPUS,Industrial Engineering Department Politehnica University of Bucharest Bucharest Romania
Jayawardena^ Chandimal,SCOPUS,Department of Computer Science Unitec Institute of Technology Auckland New Zealand
Toledo^ Wilma Arellano,SCOPUS,Universidad San Pablo CEU Spain
Mori^ Shinsuke,SCOPUS,Academic Center for Computing and Media Studies Kyoto University Japan
Park^ Seong-taek,SCOPUS,Department of MIS Chungbuk National University Chungdae-ro 1 Seowon-gu Cheongju Chungbuk28644 South Korea
Lee J.-Y.,SCOPUS,School of Business Sogang University 1 Shinsoo-Dong Mapo-Gu Seoul South Korea
Kaliappan^ M.,SCOPUS,Department of Computer Science and Engineering Ramco Institute of Technology Rajapalayam Tamilnadu India
Jeong^ Jongpil,SCOPUS,Department of Smart Factory Convergence Sunkyunkwan University Suwon Gyeonggi-do  16419 South Korea
Sun X.-H.,SCOPUS,Illinois Institute of Technology Department of Computer Science United States
Tǎpuş^ Nicolae,SCOPUS,University Politehnica of Bucharest Faculty of Automatic Control and Computers Bucharest Romania
Pakzad^ Shamim N.,SCOPUS,Department of Civil and Environmental Engineering Lehigh University Imbt Labs 117 ATLSS Drive Bethlehem PA  18015 United States
Sangeeta^ K.,SCOPUS,Department of Computer Science Engineering Amrita School of Engineering Bengaluru Amrita Vishwa Vidyapeetham India
Szymański^ Ł.,SCOPUS,TransEko Design-Consulting Office Poland
Ametller D.C.,SCOPUS,Universidad de Girona Spain
Ganesh^ E. N.,SCOPUS,School of Engineering Vels University Chennai India
Maseleno^ Andino,SCOPUS,Institute of Informatics and Computing Energy Universiti Tenaga Nasional Malaysia
Cappiello^ Giuseppe,SCOPUS,Department of Management University of Bologna Via Capo di Lucca 34 Bologna 40126 Italy
Moreno^ Hilda Beatriz Ramírez,SCOPUS,Universidad Autónoma de Baja California Facultad de Contaduría y Administración Tijuana Baja California Mexico
Zharinov^ Igor Olegovich,SCOPUS,Faculty of Information Security and Computer Technologies Saint Petersburg National Research University of Information Technologies Mechanics and Optics 49 Kronverksky Av. Saint Petersburg 197101 Russian Federation
Vijaya Kumar K.,SCOPUS,Department of Computer Science Engineering Vignan's Institute of Information Technology for WomenAndhra Pradesh India
Prabhakar^ M.,SCOPUS,School of C& IT Reva University Bangalore India
Zhang^ Yunpeng,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
Zhang^ Yunpeng,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
Balasubramanian M.,SCOPUS,Apparel Merchandising and Product Development School of Human Environmental Science University of Arkansas 118 Home Economic Building Fayetteville AR  72701 United States
Schönig^ Stefan,SCOPUS,University of Bayreuth Bayreuth Germany
Pothumani^ S.,SCOPUS,Computer Science & Engineering Bharath Institute of Higher Education & Research BIST Chennai Tamilnadu India
Andreswari R.,SCOPUS,School of Industrial and System Engineering Telkom University Bandung Indonesia
Jeong^ Jongpil,SCOPUS,Sunkyunkwan University Suwon South Korea
Paringer^ Rustam,SCOPUS,Samara National Research University Moskovskoe Shosse 34А Samara 443086 Russian Federation Image Processing Systems Institute of RAS Branch of the FSRC "Crystallography and Photonics" RAS Molodogvardejskaya street 151 Samara 443001 Russian Federation
Vijaya Kumar K.,SCOPUS,Department of Computer Science Engineering Vignan's Institute of Information TechnologyAndhra Pradesh India
Hao C.,SCOPUS,State Grid Liaoning Information and Telecommunication Branch Shenyang China
Noraziah A.,SCOPUS,Faculty of Computer Systems and Software Engineering University Malaysia Pahang Gambang Kuantan Pahang  26300 Malaysia
Zhao^ Zhiming,SCOPUS,Informatics Institute Faculty of Science University of Amsterdam Amsterdam Netherlands
Bondar T.,SCOPUS,Kyiv National University of Trade and Economics Ukraine
Pham^ Congduc,SCOPUS,University of Pau France
Soldatos^ John K.,SCOPUS,IoT Group Athens Information Technology Marousi Greece
Prem V.,SCOPUS,Department of Computer Science and Engineering RMK College ofEngineering and Technology Chennai India
Bharadwaja Kumar^ G.,SCOPUS,SCSE VIT University Chennai CampusTamil Nadu India
Macfarlane^ Peter W.,SCOPUS,Institute of Health and Wellbeing University of Glasgow United Kingdom
Theivasigamani^ S.,SCOPUS,Department of Computer Science & Engineering Bharath Institute of Higher education and Research Chennai India
Gunning^ Paul,SCOPUS,Software-based Networking Group BT Applied Research Adastral Park Suffolk IP5 3RE United Kingdom
Nosov E.A.,SCOPUS,Moscow Technical University of Communications and Informatics Moscow Russian Federation
Zaniolo^ Carlo,SCOPUS,Department of Computer Science University of California Los Angeles United States
Zhang Y.,SCOPUS,School of Information Engineering College of Technology and Art Jingdezhen Ceramic Institute Jingdezhen China
Schmeißer M.,SCOPUS,MGM technology partners GmbH Neumarkt 2 Leipzig 04109 Germany
Li^ Zhenhao,SCOPUS,College of Computer Science and Technology Wuhan University of Science and Technology Wuhan Hubei 430065 China Hubei Province Key Laboratory of Intelligent Information Processing and Real-time Industrial System China
Patalia^ Tejas P.,SCOPUS,Computer Engg. Department V.V.P. Engineering College Rajkot Gujarat India
ElRabih D.,SCOPUS,Monty Holding Company Beirut Lebanon
Cappiello^ Giuseppe,SCOPUS,Department of Management University of Bologna Italy
Saiyed^ Atufaali,SCOPUS,Department of Computer Engineering Devang Institute of Advance Technology and Research CHARUSAT Gujarat India
Zhou^ Bing Bing,SCOPUS,School of Information Technologies University of SydneyNSW  2006 Australia
Dixit S.,SCOPUS,Department of ISE Dayananda Sagar College of Engineering Bangalore 560078 India
Fang Y.H.,SCOPUS,National Taipei University New Taipei City Taiwan
Park^ Sehyun,SCOPUS,Electrical and Electronics Engineering Chung-Ang University Seoul South Korea
Mukherjee^ Arindam,SCOPUS,Cyber-Physical Systems Lab Department of Electrical and Computer Engineering UNC Charlotte Charlotte United States
Nosouhi^ Mohammad Reza,SCOPUS,School of Information Technology Deakin University Geelong VIC Australia
